names,address,city,phone_number,dth_pack,subscription_status,customer_class,ott_subscription,dth_pack_price,no_of_channels,active_since,viewtime,churn
Michael Lopez,"14134 Joshua Centers Suite 439,Lake Marieborough, DC 05108",Veronicatown,(052)616-8192x46137,HD,True,Individual,Hulu,500,450,926,146,False
Rebecca Mendoza,"47364 Kelly Fields Suite 413,Martinezfurt, IL 96730",Phillipfurt,+1-827-015-5319,UHD,True,Individual,None,700,500,310,84,False
Carla Elliott,"128 Morse Viaduct Apt. 309,Robertsmouth, LA 66053",West Josefurt,001-492-806-4278x78504,Standard,False,Home,None,350,400,0,1600,True
Jamie Dunn,"915 Andrew Fords,Corytown, GA 89208",Kellyhaven,+1-419-191-8830,Standard,True,Individual,None,350,400,1471,675,False
Christopher Olson,"01063 Nunez View,Port Todd, ME 06064",Brownville,937.532.3799x8355,Standard,True,Home,Amazon Prime Video,350,400,280,118,False
Stephanie Bush,"022 Murphy Streets,Port Thomas, AL 93149",New Elizabethborough,+1-938-207-9944x1720,HD,True,Individual,None,500,450,1278,490,False
Sandra Graham,"Unit 7147 Box 0021,DPO AE 58533",Andrewmouth,131.323.9937x1165,Standard,True,Individual,Amazon Prime Video,350,400,1233,258,True
Kendra Hughes,"1519 Lisa Island,East Allenport, NC 68544",Colonside,(311)843-6878,Standard,True,Home,Other,350,400,747,26,False
Carol Jackson DDS,"68126 Russell Row Apt. 755,East Vickie, ID 26988",Foxbury,001-821-687-3132x52576,Standard,False,Individual,Other,350,400,0,4605,True
Mark Wallace,"27362 Sara Spurs,East Angela, AL 64041",Port Michael,+1-857-935-1245,Standard,False,Home,Netflix,350,400,0,1888,False
Cynthia Pearson,"6474 Robinson Burgs,South Ricardoport, OH 27577",Ritashire,559.461.5792x16869,UHD,True,Individual,Amazon Prime Video,700,500,1805,751,False
Robert Stewart,"4871 Daryl Freeway,West Shawn, CT 88426",Port Vincent,001-191-466-9718,Standard,True,Individual,Amazon Prime Video,350,400,1735,276,False
Michelle Kelly,"159 Barbara Passage Suite 531,New Michaelchester, DE 02326",East Jamesport,(825)248-3268x0115,HD,False,Individual,Netflix,500,450,0,7214,False
Jason Jackson,"71312 Robles Unions,South Timothyside, NV 09898",New Robert,(233)064-1777x43160,Standard,True,Individual,Amazon Prime Video,350,400,1637,412,False
Brian Baker,"412 Carol View,Johnborough, KS 83096",South Amandachester,794-376-0661x271,Standard,True,Home,Amazon Prime Video,350,400,620,13,False
Aaron Sanford,"545 Jackson Vista Apt. 320,North Cindyville, MN 45694",South Rebeccastad,759-797-9935x92428,Standard,True,Individual,Netflix,350,400,629,35,True
Dr. Nicole Simpson,"6983 Marcus Course,Rowlandberg, CT 48225",Lake Devinland,+1-405-997-0668,HD,True,Individual,None,500,450,1222,120,False
Robert Knight,"9956 Nelson Vista Apt. 768,Rivasborough, NM 21457",Kelseyland,(970)093-8779x64364,Standard,False,Home,Netflix,350,400,0,7608,False
Kevin Bryan,"PSC 2240, Box 9654,APO AP 04989",West Jacob,6528354138,Standard,True,Individual,None,350,400,50,20,False
Rebecca Chang,"6373 Hayes Gardens Apt. 231,Lambport, IL 13271",Adamsmouth,7252130684,HD,False,Individual,Other,500,450,0,6636,False
Sarah Gallegos DVM,"439 Yang Inlet,North Stephaniestad, CO 70071",East Bryan,721-085-6968,Standard,True,Individual,None,350,400,1927,162,False
Jeffrey Bell,"3679 Webb Falls,Padillaland, WA 48359",Port Donaldchester,562.432.6123x4918,HD,True,Individual,None,500,450,811,177,True
Christina Hess,"4811 Munoz Bridge Apt. 765,New Amytown, MS 47121",Port Marisa,055.279.0141x74507,UHD,False,Individual,Netflix,700,500,0,4150,True
Joseph Evans,"9944 Mills Prairie,Obrienside, CO 91105",North Sophiafurt,279-908-8134x121,HD,True,Home,Netflix,500,450,1521,56,False
Daniel Glenn,"321 Smith Parks Suite 493,South Lindsaymouth, MS 13300",New Lisa,297.668.6917x25828,Standard,False,Home,Amazon Prime Video,350,400,0,965,False
Taylor Smith,"6871 Mcgee Station Apt. 738,Jonesmouth, MD 40673",West Catherinechester,749.646.0501x53229,Standard,True,Individual,Amazon Prime Video,350,400,612,266,True
Dan Alexander,"65341 Murray Centers Suite 709,Lake Victoria, DE 32013",South Deanna,2715947518,HD,False,Home,Netflix,500,450,0,5461,False
Richard Brown,"2693 Taylor Trail,Gardnerborough, IL 70700",Port Alyssaville,001-236-120-7771x5367,Standard,True,Home,Netflix,350,400,837,49,False
Joseph Webster,"518 Alejandra Dale Suite 975,Brandonport, IA 72277",East Jerryville,735-365-4969,Standard,True,Commercial,Amazon Prime Video,350,400,899,87,False
Dylan Martinez,"0310 Shah Canyon,North Heather, DC 99845",Maddenhaven,+1-100-573-6341x0089,HD,True,Home,Amazon Prime Video,500,450,1069,98,False
John Cruz,"72310 Ball Inlet Apt. 261,Lake Saratown, NY 05004",South Jamesbury,222.525.6004,HD,True,Individual,None,500,450,1129,256,False
Rebecca Ward,"974 Christopher Way,Heatherbury, ND 07083",Amberchester,924-033-4933x511,HD,True,Home,Other,500,450,382,108,False
Karen Frye,"1635 Joshua Groves,New Danielleland, IL 29537",Sanchezfort,(330)484-4144x09533,UHD,True,Individual,None,700,500,1953,204,False
Karen Thompson,"0071 King Mountain Suite 272,South Meganbury, AR 14700",South Arthurshire,+1-119-180-9075x90173,UHD,True,Individual,Amazon Prime Video,700,500,912,197,True
Adam Goodwin,"9275 Fletcher Cliff Suite 068,Martinton, KS 89564",Williamshire,101-037-0354x093,Standard,True,Individual,Other,350,400,1513,175,False
Kimberly Tyler,"4495 Gonzales Mission Suite 449,Oscarfort, AZ 07881",Danamouth,+1-488-630-8563x8013,Standard,True,Individual,Other,350,400,1890,758,False
Shannon Wyatt,"6381 Paula Gardens Suite 632,North Connorfurt, ID 75858",North Nancyview,001-343-208-8418x211,Standard,True,Home,Other,350,400,1959,69,True
William Bryant,"1727 Chang Brooks,Reevesshire, AL 18780",East Richard,977-595-5521x2055,Standard,True,Home,None,350,400,1854,156,False
Angela Ballard,"75001 Colleen Motorway,South Johnborough, UT 35406",Averymouth,(728)517-6316,HD,True,Home,Hulu,500,450,1380,180,False
Heidi Sullivan,"00134 Simpson Alley Suite 121,Sloanberg, DE 32462",East Paul,(357)710-5587x808,UHD,True,Individual,Amazon Prime Video,700,500,570,196,False
Matthew Waller,"0602 Elliott Views Apt. 913,Bennettfort, IL 53488",South Matthewhaven,001-091-481-5222,UHD,True,Individual,Netflix,700,500,940,251,True
Derek Deleon,"58708 Stephen Passage,Port Sharon, NH 36743",New Sharonfurt,5302514765,HD,True,Commercial,Netflix,500,450,1033,4,True
Jessica Martinez,"USCGC Lowe,FPO AA 76083",Lake Seanchester,+1-877-042-3452,HD,True,Individual,Amazon Prime Video,500,450,1099,203,False
Betty Smith,"537 Jeanne Way Apt. 710,Port John, MO 45882",Kaylabury,(187)539-4295x44890,Standard,True,Individual,Netflix,350,400,408,98,False
Robert Smith,"19662 Margaret Harbors,North Richardville, NV 45180",Port Teresa,272-561-2795x940,Standard,True,Individual,Amazon Prime Video,350,400,1148,437,False
Carrie Patterson,"780 Velez Crossing,Hernandezstad, NY 01683",Desireechester,757-808-9981,HD,False,Home,Netflix,500,450,0,1638,True
Maureen Hernandez,"081 Melanie Divide,New Traceystad, MA 68740",New Lindashire,(278)818-3839,Standard,True,Home,Netflix,350,400,1401,486,False
Michelle Johnson,"3238 Phillip Spurs,Port Cynthia, IL 82373",Parkschester,0754401933,Standard,True,Individual,Netflix,350,400,406,4,False
Elizabeth Davis,"60495 Juan Corner Apt. 614,Ayalaside, KY 20360",East Monica,+1-118-146-6557x066,UHD,False,Individual,None,700,500,0,7885,False
Misty Martinez,"7711 Colleen Island,Lake Brenda, AK 75809",Port Karenstad,+1-944-127-4481,Standard,False,Individual,Netflix,350,400,0,718,False
Michael Sanchez,"518 Nelson Creek Apt. 692,East Maria, OK 74588",West Michael,001-692-071-6620x5964,Standard,False,Home,None,350,400,0,9969,False
Sonya Bartlett,"4426 Joanne Lakes Apt. 888,West Kristinview, DE 78902",Lake Debbieland,(719)692-5280x09266,Standard,False,Individual,Amazon Prime Video,350,400,0,8588,False
Jill Brown,"69074 Laura Summit Suite 997,Lake Michaelside, NM 09087",South Nicolasberg,052-455-0405,Standard,True,Home,Netflix,350,400,1049,188,False
Melissa Gonzales,"480 Amber Lights,South Shawnside, MI 88141",Port Lauren,001-614-249-7182x889,HD,True,Individual,None,500,450,1915,734,False
Carol Williams,"1984 Benjamin Glens Suite 143,Sanchezview, WI 88400",West Todd,(582)954-5740,Standard,False,Individual,Amazon Prime Video,350,400,0,3646,False
Robin Martinez,"88703 Romero Hollow,Kyleton, NY 88633",New Larry,+1-244-832-2380,Standard,True,Individual,Amazon Prime Video,350,400,307,73,False
Aaron Anderson,"500 Russell Tunnel,East Michellefurt, NY 43462",South Teresa,272.851.7366x470,Standard,True,Individual,Netflix,350,400,757,225,False
Jocelyn Bean,"USCGC Roman,FPO AE 53433",Port Misty,(716)470-8799x4093,HD,False,Individual,Amazon Prime Video,500,450,0,8246,False
Justin Arellano,"78591 Barrera Course Apt. 562,Adkinsborough, NH 52652",Chadview,(056)854-1216,UHD,True,Individual,Amazon Prime Video,700,500,400,62,True
Joyce Vasquez,"1846 Cortez Fort,South Robert, AZ 40540",Port Josephside,5514238903,Standard,True,Individual,Other,350,400,272,123,True
Billy Zimmerman,"89280 Joseph Wall,Lindamouth, PA 56090",East Adamview,+1-793-206-3272x5705,UHD,True,Home,None,700,500,1889,105,False
James Hernandez,"87401 Anderson Inlet,North Jamesland, ME 95506",Andrewmouth,569.717.8810x10225,Standard,True,Individual,None,350,400,1076,157,False
Derrick Garrison,"189 Scott Centers Suite 952,Keymouth, AR 93478",West Patricia,673-923-3131x8374,Standard,True,Individual,Netflix,350,400,1087,245,False
Jessica Mack,"96415 Marc Common,East Christophershire, DE 99802",Rogersburgh,252.004.4943x936,Standard,True,Individual,Netflix,350,400,547,45,False
Stephanie Oneill,"701 William Unions Suite 663,South Brianland, ID 34199",South Wandafort,002.313.5957x0025,Standard,False,Home,None,350,400,0,5430,False
Carlos Hoover,"73583 Kristin Center,Andersonport, KS 60271",South Kimberlymouth,5161857449,Standard,False,Commercial,None,350,400,0,4076,False
Ricky Mullen,"66564 Cervantes Plaza,Crawfordville, FL 23938",North Crystal,001-878-148-0094,HD,True,Commercial,Netflix,500,450,1104,543,False
Don Johnson,"528 Robinson Brooks,Lake Sarahshire, IL 01081",New Cassandra,001-607-369-0049x841,Standard,True,Individual,Netflix,350,400,970,365,True
Christine Woodard,"PSC 3909, Box 0905,APO AE 95227",Smithfurt,677.692.6124,Standard,True,Individual,Other,350,400,304,44,False
Lindsay Hernandez,"71204 Garrett Forges,Lindseyfort, MI 36363",North Anthony,255-589-4688x53130,Standard,True,Home,Amazon Prime Video,350,400,909,241,False
Stefanie Blake,"180 Johnson Path,Brookemouth, WI 85635",Richardsstad,248-461-6722,Standard,True,Individual,Amazon Prime Video,350,400,391,95,False
Timothy Rios,"02443 Travis Mountains,Castanedaview, ND 80870",East Denise,449.323.4422,Standard,True,Individual,Amazon Prime Video,350,400,783,215,True
Lisa Stephens,"0582 Michael Cliff Apt. 802,Jaimestad, MA 80032",Markport,001-640-052-2870x29006,UHD,True,Individual,Other,700,500,1851,501,False
Kimberly Owens,"5300 Alvarez Port,Christinabury, UT 02523",Lake Arielport,729.154.1653x2541,HD,True,Individual,Other,500,450,1429,114,False
Courtney Larson,"USS Mcdonald,FPO AP 88311",South Charlene,(346)362-2754,Standard,False,Individual,Hulu,350,400,0,5828,True
Douglas Friedman,"8284 Shawn Ports Apt. 754,Kimberlybury, UT 10970",New Kimberly,+1-935-769-0329,UHD,True,Home,Amazon Prime Video,700,500,645,77,False
Michelle Martin,"45063 Blackwell Highway,Brooksberg, MD 90744",East Annette,+1-208-752-5838x753,Standard,False,Home,None,350,400,0,9295,False
Mary Jones,"433 Justin Knoll Suite 253,Lake Wandaburgh, MS 47601",South Maureenfort,001-501-410-0521x58594,HD,True,Home,Hulu,500,450,1699,701,False
Stacy Perez,"55206 Howell Prairie Suite 936,Port Dustinfurt, ME 18727",Smithfurt,+1-390-815-1585,Standard,True,Individual,Netflix,350,400,551,188,False
Matthew Orozco,"659 David Points,West Jeremy, MA 58114",Kathyview,001-936-194-1996x83408,Standard,True,Commercial,Amazon Prime Video,350,400,1443,671,True
Bradley Wilson,"144 Brown Brooks,New Nicholas, AR 31169",Vangmouth,001-766-668-5190x9800,Standard,False,Home,None,350,400,0,9781,True
Michael Scott,"583 Edwards Expressway,South Wendy, NM 31798",Frenchberg,+1-092-317-8650x48410,Standard,True,Individual,None,350,400,1236,100,False
Carl Berry,"98059 Cynthia Bridge,Port Scott, NV 57296",East Thomas,001-540-817-7172x92009,Standard,True,Individual,Other,350,400,862,5,True
Jacob Austin DVM,"Unit 4152 Box 5733,DPO AA 28357",Mitchellshire,737.824.0487,Standard,True,Individual,None,350,400,1160,344,False
Monica Salinas,"6463 Lisa Course,Williamsland, DE 56987",North Alexandermouth,081-464-9861,HD,True,Individual,None,500,450,1873,135,False
Gary Lang,"9407 Daniel Brook Suite 757,Michaelshire, MS 32624",New Brandimouth,001-682-726-3696x9171,Standard,True,Home,Other,350,400,630,22,False
Angela Williams,"2733 Carla Keys,Morganborough, IA 56126",Michelefort,001-120-519-1240x44451,HD,True,Individual,Other,500,450,632,293,True
Carly White,"4312 Brian Spur Apt. 757,Chambersbury, KS 85446",Sandrachester,(506)805-1676,UHD,False,Individual,Other,700,500,0,9222,True
Rhonda Kelley,"901 Bailey Ports,Dunnstad, LA 76090",Port Jefferyview,+1-884-893-3104x153,Standard,True,Individual,Netflix,350,400,707,63,False
Robert Hayes,"9719 Anthony Locks Suite 262,Pattonhaven, WA 01072",Lake Nicholasshire,(800)257-7110x32278,Standard,True,Home,Amazon Prime Video,350,400,1721,467,False
Lori Ruiz,"7131 Michael Station Apt. 702,Ryanton, AR 44481",East Amyhaven,+1-122-465-0390,Standard,True,Individual,Other,350,400,597,106,False
Julie Hess,"6859 Lewis Brook Apt. 764,Mejiafurt, UT 38753",Berryfort,001-146-672-6130x908,Standard,True,Individual,Other,350,400,736,209,True
Stephen Leonard,"83612 Samuel Landing,Javierberg, PA 97611",Dominguezburgh,001-849-284-1677,Standard,True,Home,Netflix,350,400,1943,37,False
Jennifer Luna,"8869 Hudson Bridge,Port Paulborough, PA 23129",East Aaron,288.466.0506,Standard,True,Individual,Netflix,350,400,1227,351,False
Betty Martin,"470 Kimberly Road Suite 802,New Earl, GA 38409",Geoffreyfort,951.582.9581x246,UHD,True,Individual,Hulu,700,500,1307,374,False
Emily Sanchez,"3748 Adriana Lodge Suite 091,South Kyle, MO 42357",Port Amanda,001-788-173-5096x652,Standard,False,Individual,Netflix,350,400,0,6907,True
Sean Peterson,"546 Jones Ridge Apt. 618,North David, CT 60355",Lake Josephmouth,231-612-5131x7662,Standard,True,Individual,Amazon Prime Video,350,400,507,72,False
Shelly Wise,"826 Bradley Branch Apt. 981,West Raymond, LA 25290",Port Thomashaven,(136)715-4696x1676,Standard,True,Home,Hulu,350,400,864,340,False
Ryan Rose,"555 Powell Shoals Suite 297,Josephport, HI 57505",Smithville,001-492-052-6599x124,Standard,True,Individual,None,350,400,1652,189,False
Rebecca Gray,"0528 Robert Row,East Raymondborough, NV 12082",Lake Jessicaborough,020.949.3353,Standard,True,Individual,Netflix,350,400,1135,475,False
Nicole Hardy,"PSC 5201, Box 2419,APO AE 56973",East Nicholasmouth,(532)841-6805x130,Standard,False,Home,Netflix,350,400,0,9555,False
Logan Shah,"346 Delgado Crossing,Jonesshire, CT 46281",Port Patricia,+1-481-260-4280,HD,True,Individual,Amazon Prime Video,500,450,1791,684,True
Matthew Rose,"478 Gonzalez Mountain Suite 102,Tonystad, FL 37994",East Lisaberg,(024)550-8878x3053,Standard,True,Individual,None,350,400,928,51,False
Erica Wilson,"Unit 1666 Box 3856,DPO AA 20198",Williamsmouth,283-398-5830x096,Standard,True,Home,None,350,400,1135,22,True
Joseph Davis,"470 Jessica Grove,Lake Ann, NM 67215",Curtisbury,001-275-993-2008,Standard,True,Individual,Other,350,400,1199,458,False
Lawrence Cameron,"73144 Harris Extension,New Maryhaven, NC 44903",Lake Misty,446-348-3508,Standard,False,Individual,None,350,400,0,2463,False
Michael Zavala,"6877 Spencer Mission,Ortegachester, GA 48276",West Michelleshire,891-878-5898x08933,Standard,True,Individual,Amazon Prime Video,350,400,407,66,True
Robin Rosales,"Unit 3344 Box 7365,DPO AE 58414",East Tommy,097.788.9646x359,Standard,False,Commercial,None,350,400,0,3270,False
Brian Butler,"3593 Hernandez Course Suite 087,Smithport, DE 31038",Port Charlesfort,7488135063,Standard,True,Home,None,350,400,747,175,False
Samantha Kelley,"19436 Mcclain Land,West Lesliebury, NY 06150",East Anthony,(314)691-7176,Standard,True,Commercial,Other,350,400,893,144,False
Richard Mitchell,"429 Justin Roads,South Beckyview, OR 09257",New Jeffreymouth,575-867-8585,Standard,True,Home,Hulu,350,400,1366,674,False
Elizabeth Miller,"2298 Teresa Avenue Apt. 761,Lake Theresaburgh, MT 52747",Port James,(428)754-1940x09020,Standard,True,Home,None,350,400,1757,661,False
Thomas Thompson,"7177 Bush Mountain Apt. 830,New Jeffreystad, OH 89396",Danielside,825-382-2185x93519,Standard,True,Home,None,350,400,401,141,False
Christopher Morgan,"97733 Kristina Ville Suite 023,Mcculloughborough, TX 25189",Codybury,+1-096-833-3946,HD,True,Individual,None,500,450,1636,267,True
Gregory Johnson,"508 Moore Plaza,South Paulborough, SD 57043",South Wayne,916-835-5158x114,Standard,True,Commercial,Other,350,400,1736,865,True
Lori Davis,"34521 Gomez Locks Apt. 528,Williamstad, IL 86699",Jasonview,(538)252-4336,HD,True,Home,Netflix,500,450,816,235,False
Kevin Ochoa,"9984 Matthew Causeway,Lake Norman, TN 27822",South Karen,821-107-8978,Standard,True,Individual,Hulu,350,400,824,351,False
Seth Johnson,"3995 Sanchez Fort,Jamesstad, GA 80305",Wilsonmouth,001-633-304-9649x594,Standard,True,Home,None,350,400,1118,188,False
Aaron Baker,"00701 Mullins Canyon,Stevenview, TN 21671",Byrdview,001-997-445-1519x4622,UHD,True,Individual,Other,700,500,166,2,False
Dennis Miles,"Unit 4951 Box 5270,DPO AE 73072",Mitchellhaven,001-611-752-8667x5762,Standard,False,Individual,Netflix,350,400,0,9795,False
Mr. Nicholas Brown,"65204 Allen Loaf,North Bretthaven, KY 12353",Sanchezton,094.561.2390,HD,True,Home,Amazon Prime Video,500,450,441,105,False
Paula Martinez,"3919 Sanders Inlet Suite 277,West Matthewfurt, IA 75819",Nortonview,+1-296-711-2478x592,HD,True,Home,None,500,450,871,194,False
Lisa Wang,"53423 Grant Street,South Amber, OR 33186",Port Charlesburgh,228.489.8824x744,UHD,True,Individual,Other,700,500,94,46,True
Brandy Graves,"041 Tran Ports Apt. 575,South Davidside, VA 67001",Hoodburgh,918.003.8828,HD,True,Home,Netflix,500,450,115,18,False
Carlos Sanchez,"14156 Lisa Causeway,North Steven, MS 25900",New Stephanieland,860-946-5739,HD,True,Commercial,Amazon Prime Video,500,450,1831,691,False
Nicholas Ray,"0184 Johnson Shores Apt. 137,Leefort, WV 96158",Rebeccafurt,056-629-5785x347,UHD,True,Home,None,700,500,1682,331,False
April Spencer,"409 Perry Ways,West Sierramouth, NV 81118",Thomasberg,+1-067-846-1966x4379,Standard,True,Individual,Amazon Prime Video,350,400,1946,713,True
Tina Tyler,"8722 Wallace Summit,North Jerry, ND 15788",Port Michael,001-306-295-0776x68304,Standard,True,Commercial,None,350,400,194,62,False
Monica Cummings,"26281 Olivia Brook,South Laurastad, MD 97666",Edwardmouth,520.581.1049x060,HD,True,Individual,Other,500,450,59,26,False
David Mueller,"6697 Sharon Trace,Andrewsburgh, MS 72305",North Courtneyland,(798)064-1074,Standard,True,Home,Amazon Prime Video,350,400,1126,182,True
Jack Roberts,"USNS Ellis,FPO AA 29951",Barnesview,+1-466-140-6574x638,Standard,True,Individual,Other,350,400,1493,612,True
Dylan Fletcher,"4653 Wu Falls Apt. 172,North William, OH 29463",Timothychester,559.250.7384x501,Standard,True,Individual,Netflix,350,400,1810,133,False
